trade_id,location,INDICATOR,SUBJECT,MEASURE,FREQUENCY,time,value,
1622,BRA,BOP,TOT,MLN_USD,A,1997,-30852,
1623,BRA,BOP,TOT,MLN_USD,A,1998,-33892.21,
1624,BRA,BOP,TOT,MLN_USD,A,1999,-25869.43,
1625,BRA,BOP,TOT,MLN_USD,A,2000,-24793.52,
1626,BRA,BOP,TOT,MLN_USD,A,2001,-23721.4,
1627,BRA,BOP,TOT,MLN_USD,A,2002,-8096.806,
1628,BRA,BOP,TOT,MLN_USD,A,2003,3760.055,
1629,BRA,BOP,TOT,MLN_USD,A,2004,11346.76,
1630,BRA,BOP,TOT,MLN_USD,A,2005,13547.22,
1631,BRA,BOP,TOT,MLN_USD,A,2006,13029.92,
1632,BRA,BOP,TOT,MLN_USD,A,2007,408.0307,
1633,BRA,BOP,TOT,MLN_USD,A,2008,-30640.45,
1634,BRA,BOP,TOT,MLN_USD,A,2009,-26261.24,
1635,BRA,BOP,TOT,MLN_USD,A,2010,-79014.2,
1636,BRA,BOP,TOT,MLN_USD,A,2011,-76287.89,
1637,BRA,BOP,TOT,MLN_USD,A,2012,-83800.05,
1638,BRA,BOP,TOT,MLN_USD,A,2013,-79792.3,
1639,BRA,BOP,TOT,MLN_USD,A,2014,-101430.9,
1640,BRA,BOP,TOT,MLN_USD,A,2015,-54472.5,
1641,BRA,BOP,TOT,MLN_USD,A,2016,-24230.2,
1642,BRA,BOP,TOT,MLN_USD,A,2017,-15014.8,
1643,BRA,BOP,TOT,MLN_USD,A,2018,-41539.7,
1667,CHL,BOP,TOT,MLN_USD,A,2003,-222.1935,
1668,CHL,BOP,TOT,MLN_USD,A,2004,2821.176,
1669,CHL,BOP,TOT,MLN_USD,A,2005,1824.625,
1670,CHL,BOP,TOT,MLN_USD,A,2006,7004.225,
1671,CHL,BOP,TOT,MLN_USD,A,2007,7423.002,
1672,CHL,BOP,TOT,MLN_USD,A,2008,-6698.524,
1673,CHL,BOP,TOT,MLN_USD,A,2009,3220.017,
1674,CHL,BOP,TOT,MLN_USD,A,2010,3068.789,
1675,CHL,BOP,TOT,MLN_USD,A,2011,-4083.987,
1676,CHL,BOP,TOT,MLN_USD,A,2012,-10470.69,
1677,CHL,BOP,TOT,MLN_USD,A,2013,-11237.03,
1678,CHL,BOP,TOT,MLN_USD,A,2014,-4287.967,
1679,CHL,BOP,TOT,MLN_USD,A,2015,-5647.472,
1680,CHL,BOP,TOT,MLN_USD,A,2016,-3960.036,
1681,CHL,BOP,TOT,MLN_USD,A,2017,-5964.524,
1682,CHL,BOP,TOT,MLN_USD,A,2018,-9157.261,
1699,CHN,BOP,TOT,MLN_USD,A,1998,31471.43,
1700,CHN,BOP,TOT,MLN_USD,A,1999,21114.14,
1701,CHN,BOP,TOT,MLN_USD,A,2000,20431.62,
1702,CHN,BOP,TOT,MLN_USD,A,2001,17405.28,
1703,CHN,BOP,TOT,MLN_USD,A,2002,35421.97,
1704,CHN,BOP,TOT,MLN_USD,A,2003,43051.58,
1705,CHN,BOP,TOT,MLN_USD,A,2004,68940.96,
1706,CHN,BOP,TOT,MLN_USD,A,2005,132378.5,
1707,CHN,BOP,TOT,MLN_USD,A,2006,231843,
1708,CHN,BOP,TOT,MLN_USD,A,2007,353182.7,
1709,CHN,BOP,TOT,MLN_USD,A,2008,420568.5,
1710,CHN,BOP,TOT,MLN_USD,A,2009,243256.6,
1711,CHN,BOP,TOT,MLN_USD,A,2010,237810.4,
1712,CHN,BOP,TOT,MLN_USD,A,2011,136096.8,
1713,CHN,BOP,TOT,MLN_USD,A,2012,215391.8,
1714,CHN,BOP,TOT,MLN_USD,A,2013,148204,
1715,CHN,BOP,TOT,MLN_USD,A,2014,236046.6,
1716,CHN,BOP,TOT,MLN_USD,A,2015,304164.4,
1717,CHN,BOP,TOT,MLN_USD,A,2016,202203.4,
1718,CHN,BOP,TOT,MLN_USD,A,2017,195116.7,
1719,CHN,BOP,TOT,MLN_USD,A,2018,49091.59,
1741,EST,BOP,TOT,MLN_USD,A,1993,22.48287,
1742,EST,BOP,TOT,MLN_USD,A,1994,-166.2065,
1743,EST,BOP,TOT,MLN_USD,A,1995,-157.6295,
1744,EST,BOP,TOT,MLN_USD,A,1996,-399.8084,
1745,EST,BOP,TOT,MLN_USD,A,1997,-562.6656,
1746,EST,BOP,TOT,MLN_USD,A,1998,-480.4704,
1747,EST,BOP,TOT,MLN_USD,A,1999,-245.9309,
1748,EST,BOP,TOT,MLN_USD,A,2000,-307.8857,
1749,EST,BOP,TOT,MLN_USD,A,2001,-444.1152,
1750,EST,BOP,TOT,MLN_USD,A,2002,-815.4004,
1751,EST,BOP,TOT,MLN_USD,A,2003,-1270.797,
1752,EST,BOP,TOT,MLN_USD,A,2004,-1448.067,
1753,EST,BOP,TOT,MLN_USD,A,2005,-1223.997,
1754,EST,BOP,TOT,MLN_USD,A,2006,-2542.397,
1755,EST,BOP,TOT,MLN_USD,A,2007,-3335.17,
1756,EST,BOP,TOT,MLN_USD,A,2008,-2104.757,
1757,EST,BOP,TOT,MLN_USD,A,2009,500.9173,
1758,EST,BOP,TOT,MLN_USD,A,2010,348.3984,
1759,EST,BOP,TOT,MLN_USD,A,2011,305.0787,
1760,EST,BOP,TOT,MLN_USD,A,2012,-436.886,
1761,EST,BOP,TOT,MLN_USD,A,2013,73.27781,
1762,EST,BOP,TOT,MLN_USD,A,2014,190.3953,
1763,EST,BOP,TOT,MLN_USD,A,2015,405.9008,
1764,EST,BOP,TOT,MLN_USD,A,2016,397.2214,
1765,EST,BOP,TOT,MLN_USD,A,2017,716.4861,
1766,EST,BOP,TOT,MLN_USD,A,2018,609.6838,
1791,IND,BOP,TOT,MLN_USD,A,1990,-7113.263,
1792,IND,BOP,TOT,MLN_USD,A,1991,-3646.004,
1793,IND,BOP,TOT,MLN_USD,A,1992,-4483.858,
1794,IND,BOP,TOT,MLN_USD,A,1993,-1909.436,
1795,IND,BOP,TOT,MLN_USD,A,1994,-1676.434,
1796,IND,BOP,TOT,MLN_USD,A,1995,-5532.876,
1797,IND,BOP,TOT,MLN_USD,A,1996,-5936.968,
1798,IND,BOP,TOT,MLN_USD,A,1997,-3006.833,
1799,IND,BOP,TOT,MLN_USD,A,1998,-6819.664,
1800,IND,BOP,TOT,MLN_USD,A,1999,-3243.171,
1801,IND,BOP,TOT,MLN_USD,A,2000,-4508.361,
1802,IND,BOP,TOT,MLN_USD,A,2001,1398.708,
1803,IND,BOP,TOT,MLN_USD,A,2002,7057.144,
1804,IND,BOP,TOT,MLN_USD,A,2003,8688.524,
1805,IND,BOP,TOT,MLN_USD,A,2004,698.2009,
1806,IND,BOP,TOT,MLN_USD,A,2005,-10367.13,
1807,IND,BOP,TOT,MLN_USD,A,2006,-9513.98,
1808,IND,BOP,TOT,MLN_USD,A,2007,-7529.892,
1809,IND,BOP,TOT,MLN_USD,A,2008,-32048.6,
1810,IND,BOP,TOT,MLN_USD,A,2009,-25777.64,
1811,IND,BOP,TOT,MLN_USD,A,2010,-54615.73,
1812,IND,BOP,TOT,MLN_USD,A,2011,-63068.14,
1813,IND,BOP,TOT,MLN_USD,A,2012,-91522.81,
1814,IND,BOP,TOT,MLN_USD,A,2013,-47328.89,
1815,IND,BOP,TOT,MLN_USD,A,2014,-27216.6,
1816,IND,BOP,TOT,MLN_USD,A,2015,-22677.38,
1817,IND,BOP,TOT,MLN_USD,A,2016,-12128.7,
1818,IND,BOP,TOT,MLN_USD,A,2017,-37917.82,
1819,IND,BOP,TOT,MLN_USD,A,2018,-65950.28,
1842,IDN,BOP,TOT,MLN_USD,A,2004,1563.21,
1843,IDN,BOP,TOT,MLN_USD,A,2005,277.55,
1844,IDN,BOP,TOT,MLN_USD,A,2006,10859.49,
1845,IDN,BOP,TOT,MLN_USD,A,2007,10491.02,
1846,IDN,BOP,TOT,MLN_USD,A,2008,125.58,
1847,IDN,BOP,TOT,MLN_USD,A,2009,10628.45,
1848,IDN,BOP,TOT,MLN_USD,A,2010,5144.3,
1849,IDN,BOP,TOT,MLN_USD,A,2011,1685.08,
1850,IDN,BOP,TOT,MLN_USD,A,2012,-24418.13,
1851,IDN,BOP,TOT,MLN_USD,A,2013,-29109.47,
1852,IDN,BOP,TOT,MLN_USD,A,2014,-27509.89,
1853,IDN,BOP,TOT,MLN_USD,A,2015,-17518.75,
1854,IDN,BOP,TOT,MLN_USD,A,2016,-16952.25,
1855,IDN,BOP,TOT,MLN_USD,A,2017,-16195.6,
1856,IDN,BOP,TOT,MLN_USD,A,2018,-30483.95,
1872,ISR,BOP,TOT,MLN_USD,A,1995,-4963.7,
1873,ISR,BOP,TOT,MLN_USD,A,1996,-5351.6,
1874,ISR,BOP,TOT,MLN_USD,A,1997,-3643.2,
1875,ISR,BOP,TOT,MLN_USD,A,1998,-1170.7,
1876,ISR,BOP,TOT,MLN_USD,A,1999,-1538.4,
1877,ISR,BOP,TOT,MLN_USD,A,2000,-1989.7,
1878,ISR,BOP,TOT,MLN_USD,A,2001,-1930.1,
1879,ISR,BOP,TOT,MLN_USD,A,2002,-1081.8,
1880,ISR,BOP,TOT,MLN_USD,A,2003,765,
1881,ISR,BOP,TOT,MLN_USD,A,2004,2032.5,
1882,ISR,BOP,TOT,MLN_USD,A,2005,4360.4,
1883,ISR,BOP,TOT,MLN_USD,A,2006,6291.3,
1884,ISR,BOP,TOT,MLN_USD,A,2007,5618.6,
1885,ISR,BOP,TOT,MLN_USD,A,2008,2210.9,
1886,ISR,BOP,TOT,MLN_USD,A,2009,6750.7,
1887,ISR,BOP,TOT,MLN_USD,A,2010,8373.6,
1888,ISR,BOP,TOT,MLN_USD,A,2011,3825.6,
1889,ISR,BOP,TOT,MLN_USD,A,2012,892.4,
1890,ISR,BOP,TOT,MLN_USD,A,2013,8874.8,
1891,ISR,BOP,TOT,MLN_USD,A,2014,12451.5,
1892,ISR,BOP,TOT,MLN_USD,A,2015,15026.5,
1893,ISR,BOP,TOT,MLN_USD,A,2016,10459.6,
1894,ISR,BOP,TOT,MLN_USD,A,2017,8024.2,
1895,ISR,BOP,TOT,MLN_USD,A,2018,9627.7,
1920,RUS,BOP,TOT,MLN_USD,A,1994,8653.91,
1921,RUS,BOP,TOT,MLN_USD,A,1995,7889.33,
1922,RUS,BOP,TOT,MLN_USD,A,1996,9314.08,
1923,RUS,BOP,TOT,MLN_USD,A,1997,-808.94,
1924,RUS,BOP,TOT,MLN_USD,A,1998,-664.19,
1925,RUS,BOP,TOT,MLN_USD,A,1999,22169.16,
1926,RUS,BOP,TOT,MLN_USD,A,2000,45694.79,
1927,RUS,BOP,TOT,MLN_USD,A,2001,33184.15,
1928,RUS,BOP,TOT,MLN_USD,A,2002,27662.37,
1929,RUS,BOP,TOT,MLN_USD,A,2003,33279.74,
1930,RUS,BOP,TOT,MLN_USD,A,2004,57973.38,
1931,RUS,BOP,TOT,MLN_USD,A,2005,84913.15,
1932,RUS,BOP,TOT,MLN_USD,A,2006,94762.7,
1933,RUS,BOP,TOT,MLN_USD,A,2007,73617.99,
1934,RUS,BOP,TOT,MLN_USD,A,2008,104669.6,
1935,RUS,BOP,TOT,MLN_USD,A,2009,49479.79,
1936,RUS,BOP,TOT,MLN_USD,A,2010,69791.19,
1937,RUS,BOP,TOT,MLN_USD,A,2011,96433.52,
1938,RUS,BOP,TOT,MLN_USD,A,2012,71174.83,
1939,RUS,BOP,TOT,MLN_USD,A,2013,33012.28,
1940,RUS,BOP,TOT,MLN_USD,A,2014,55651.86,
1941,RUS,BOP,TOT,MLN_USD,A,2015,67310.04,
1942,RUS,BOP,TOT,MLN_USD,A,2016,24540.32,
1943,RUS,BOP,TOT,MLN_USD,A,2017,32228,
1944,RUS,BOP,TOT,MLN_USD,A,2018,111718.5,
1961,SVN,BOP,TOT,MLN_USD,A,1995,-149.6223,
1962,SVN,BOP,TOT,MLN_USD,A,1996,21.2439,
1963,SVN,BOP,TOT,MLN_USD,A,1997,31.51414,
1964,SVN,BOP,TOT,MLN_USD,A,1998,-190.4032,
1965,SVN,BOP,TOT,MLN_USD,A,1999,-912.3158,
1966,SVN,BOP,TOT,MLN_USD,A,2000,-656.5258,
1967,SVN,BOP,TOT,MLN_USD,A,2001,6.910319,
1968,SVN,BOP,TOT,MLN_USD,A,2002,215.4508,
1969,SVN,BOP,TOT,MLN_USD,A,2003,-248.7632,
1970,SVN,BOP,TOT,MLN_USD,A,2004,-930.4957,
1971,SVN,BOP,TOT,MLN_USD,A,2005,-651.622,
1972,SVN,BOP,TOT,MLN_USD,A,2006,-727.5883,
1973,SVN,BOP,TOT,MLN_USD,A,2007,-1987.719,
1974,SVN,BOP,TOT,MLN_USD,A,2008,-2944.521,
1975,SVN,BOP,TOT,MLN_USD,A,2009,-534.7316,
1976,SVN,BOP,TOT,MLN_USD,A,2010,-360.9063,
1977,SVN,BOP,TOT,MLN_USD,A,2011,-419.5179,
1978,SVN,BOP,TOT,MLN_USD,A,2012,615.8049,
1979,SVN,BOP,TOT,MLN_USD,A,2013,1597.907,
1980,SVN,BOP,TOT,MLN_USD,A,2014,2553.154,
1981,SVN,BOP,TOT,MLN_USD,A,2015,1644.459,
1982,SVN,BOP,TOT,MLN_USD,A,2016,2147.561,
1983,SVN,BOP,TOT,MLN_USD,A,2017,2969.991,
1984,SVN,BOP,TOT,MLN_USD,A,2018,3060.575,
2009,ZAF,BOP,TOT,MLN_USD,A,1960,48.99998,
2010,ZAF,BOP,TOT,MLN_USD,A,1961,270.1999,
2011,ZAF,BOP,TOT,MLN_USD,A,1962,429.7998,
2012,ZAF,BOP,TOT,MLN_USD,A,1963,194.5999,
2013,ZAF,BOP,TOT,MLN_USD,A,1964,-160.9999,
2014,ZAF,BOP,TOT,MLN_USD,A,1965,-516.5998,
2015,ZAF,BOP,TOT,MLN_USD,A,1966,-146.9999,
2016,ZAF,BOP,TOT,MLN_USD,A,1967,-375.1999,
2017,ZAF,BOP,TOT,MLN_USD,A,1968,-19.59999,
2018,ZAF,BOP,TOT,MLN_USD,A,1969,-480.1998,
2019,ZAF,BOP,TOT,MLN_USD,A,1970,-1289.4,
2020,ZAF,BOP,TOT,MLN_USD,A,1971,-1487.661,
2021,ZAF,BOP,TOT,MLN_USD,A,1972,-187.3231,
2022,ZAF,BOP,TOT,MLN_USD,A,1973,-240.6482,
2023,ZAF,BOP,TOT,MLN_USD,A,1974,-1449.644,
2024,ZAF,BOP,TOT,MLN_USD,A,1975,-2402.95,
2025,ZAF,BOP,TOT,MLN_USD,A,1976,-1912.45,
2026,ZAF,BOP,TOT,MLN_USD,A,1977,239.2,
2027,ZAF,BOP,TOT,MLN_USD,A,1978,1099.4,
2028,ZAF,BOP,TOT,MLN_USD,A,1979,2969.042,
2029,ZAF,BOP,TOT,MLN_USD,A,1980,3286.966,
2030,ZAF,BOP,TOT,MLN_USD,A,1981,-5142.557,
2031,ZAF,BOP,TOT,MLN_USD,A,1982,-3422.312,
2032,ZAF,BOP,TOT,MLN_USD,A,1983,-403.9135,
2033,ZAF,BOP,TOT,MLN_USD,A,1984,-1873.546,
2034,ZAF,BOP,TOT,MLN_USD,A,1985,2320.213,
2035,ZAF,BOP,TOT,MLN_USD,A,1986,2773.266,
2036,ZAF,BOP,TOT,MLN_USD,A,1987,5105.516,
2037,ZAF,BOP,TOT,MLN_USD,A,1988,2566.124,
2038,ZAF,BOP,TOT,MLN_USD,A,1989,1513.72,
2039,ZAF,BOP,TOT,MLN_USD,A,1990,1544.841,
2040,ZAF,BOP,TOT,MLN_USD,A,1991,1417.441,
2041,ZAF,BOP,TOT,MLN_USD,A,1992,1963.174,
2042,ZAF,BOP,TOT,MLN_USD,A,1993,2777.453,
2043,ZAF,BOP,TOT,MLN_USD,A,1994,15.7711,
2044,ZAF,BOP,TOT,MLN_USD,A,1995,-2493.738,
2045,ZAF,BOP,TOT,MLN_USD,A,1996,-1654.669,
2046,ZAF,BOP,TOT,MLN_USD,A,1997,-2220.288,
2047,ZAF,BOP,TOT,MLN_USD,A,1998,-2369.632,
2048,ZAF,BOP,TOT,MLN_USD,A,1999,-680.2538,
2049,ZAF,BOP,TOT,MLN_USD,A,2000,-171.7622,
2050,ZAF,BOP,TOT,MLN_USD,A,2001,333.2489,
2051,ZAF,BOP,TOT,MLN_USD,A,2002,1041.292,
2052,ZAF,BOP,TOT,MLN_USD,A,2003,-1447.371,
2053,ZAF,BOP,TOT,MLN_USD,A,2004,-6322.747,
2054,ZAF,BOP,TOT,MLN_USD,A,2005,-8066.575,
2055,ZAF,BOP,TOT,MLN_USD,A,2006,-12161.91,
2056,ZAF,BOP,TOT,MLN_USD,A,2007,-16118.82,
2057,ZAF,BOP,TOT,MLN_USD,A,2008,-15878.04,
2058,ZAF,BOP,TOT,MLN_USD,A,2009,-8074.184,
2059,ZAF,BOP,TOT,MLN_USD,A,2010,-5633.623,
2060,ZAF,BOP,TOT,MLN_USD,A,2011,-9235.612,
2061,ZAF,BOP,TOT,MLN_USD,A,2012,-20334.91,
2062,ZAF,BOP,TOT,MLN_USD,A,2013,-21215.93,
2063,ZAF,BOP,TOT,MLN_USD,A,2014,-17780.53,
2064,ZAF,BOP,TOT,MLN_USD,A,2015,-14656.87,
2065,ZAF,BOP,TOT,MLN_USD,A,2016,-8504.712,
2066,ZAF,BOP,TOT,MLN_USD,A,2017,-8873.894,
2067,ZAF,BOP,TOT,MLN_USD,A,2018,-13069.51,
2127,OECD,BOP,TOT,MLN_USD,A,2005,-494985.7,B
2128,OECD,BOP,TOT,MLN_USD,A,2006,-571426.6,
2129,OECD,BOP,TOT,MLN_USD,A,2007,-541695.4,
2130,OECD,BOP,TOT,MLN_USD,A,2008,-763632.4,
2131,OECD,BOP,TOT,MLN_USD,A,2009,-215323.8,
2132,OECD,BOP,TOT,MLN_USD,A,2010,-178037.4,
2133,OECD,BOP,TOT,MLN_USD,A,2011,-270632.7,
2134,OECD,BOP,TOT,MLN_USD,A,2012,-167491.9,
2135,OECD,BOP,TOT,MLN_USD,A,2013,-2225.245,
2136,OECD,BOP,TOT,MLN_USD,A,2014,26419.25,
2137,OECD,BOP,TOT,MLN_USD,A,2015,66737.47,
2138,OECD,BOP,TOT,MLN_USD,A,2016,141625.8,
2139,OECD,BOP,TOT,MLN_USD,A,2017,177515.5,
2140,OECD,BOP,TOT,MLN_USD,A,2018,128380,
2141,AUS,BOP,TOT,MLN_USD,Q,1959,-116.3585,
2379,AUS,BOP,TOT,MLN_USD,Q,2019,-1245.372,
2719,AUT,BOP,TOT,MLN_USD,Q,2019,2084.46,
2879,BEL,BOP,TOT,MLN_USD,Q,2019,-1194.098,
3099,CAN,BOP,TOT,MLN_USD,Q,2019,-12660.99,
3361,CZE,BOP,TOT,MLN_USD,Q,2019,-1233.925,
3517,DNK,BOP,TOT,MLN_USD,Q,2019,5712.503,
3675,FIN,BOP,TOT,MLN_USD,Q,2019,498.4869,
3857,FRA,BOP,TOT,MLN_USD,Q,2019,-13403,
4053,DEU,BOP,TOT,MLN_USD,Q,2019,75531.56,
4237,GRC,BOP,TOT,MLN_USD,Q,2019,-1141.287,
4405,HUN,BOP,TOT,MLN_USD,Q,2019,-192.2283,
4601,ISL,BOP,TOT,MLN_USD,Q,2019,478.4864,
4771,IRL,BOP,TOT,MLN_USD,Q,2019,11991.55,
4941,ITA,BOP,TOT,MLN_USD,Q,2019,15101.02,
5133,JPN,BOP,TOT,MLN_USD,Q,2019,42683.68,
5387,KOR,BOP,TOT,MLN_USD,Q,2019,11795.2,
5565,LUX,BOP,TOT,MLN_USD,Q,2019,60.61552,
5719,MEX,BOP,TOT,MLN_USD,Q,2019,-3323.642,
5777,NLD,BOP,TOT,MLN_USD,Q,2003,7814.09,
5840,NLD,BOP,TOT,MLN_USD,Q,2019,20550.45,
5907,NZL,BOP,TOT,MLN_USD,Q,1971,-11.253,
6098,NZL,BOP,TOT,MLN_USD,Q,2019,-1689.373,
6383,NOR,BOP,TOT,MLN_USD,Q,2019,5547.148,
6599,POL,BOP,TOT,MLN_USD,Q,2019,404.7473,
6755,PRT,BOP,TOT,MLN_USD,Q,2019,-1005.093,
6911,SVK,BOP,TOT,MLN_USD,Q,2019,-414.6613,
7079,ESP,BOP,TOT,MLN_USD,Q,2019,5737.73,
7327,SWE,BOP,TOT,MLN_USD,Q,2019,5838.423,
7513,CHE,BOP,TOT,MLN_USD,Q,2019,22714.93,
7703,TUR,BOP,TOT,MLN_USD,Q,2019,-400.3462,
8039,GBR,BOP,TOT,MLN_USD,Q,2019,-48695.58,
8537,USA,BOP,TOT,MLN_USD,Q,2019,-136194,
8875,BRA,BOP,TOT,MLN_USD,Q,2019,-9663.772,
9037,CHL,BOP,TOT,MLN_USD,Q,2019,-1915.2,
9187,CHN,BOP,TOT,MLN_USD,Q,2019,67931.42,
9293,EST,BOP,TOT,MLN_USD,Q,2019,209.9913,
9511,IND,BOP,TOT,MLN_USD,Q,2019,-10409.16,
9666,IDN,BOP,TOT,MLN_USD,Q,2019,-7197.094,
9828,ISR,BOP,TOT,MLN_USD,Q,2019,2768,
10028,RUS,BOP,TOT,MLN_USD,Q,2019,23446.9,
10192,SVN,BOP,TOT,MLN_USD,Q,2019,734.6411,
10528,ZAF,BOP,TOT,MLN_USD,Q,2019,-3151.623,
10824,OECD,BOP,TOT,MLN_USD,Q,2019,6755.738,
10826,G-7,BOP,TOT,MLN_USD,A,1999,-183882.9,
10827,G-7,BOP,TOT,MLN_USD,A,2000,-313951,
10828,G-7,BOP,TOT,MLN_USD,A,2001,-303704.7,
10829,G-7,BOP,TOT,MLN_USD,A,2002,-315577.9,
10830,G-7,BOP,TOT,MLN_USD,A,2003,-366143.6,
10831,G-7,BOP,TOT,MLN_USD,A,2004,-352060.2,
10832,G-7,BOP,TOT,MLN_USD,A,2005,-482531.5,
10833,G-7,BOP,TOT,MLN_USD,A,2006,-536827.4,
10834,G-7,BOP,TOT,MLN_USD,A,2007,-387308.4,
10835,G-7,BOP,TOT,MLN_USD,A,2008,-525078.6,
10836,G-7,BOP,TOT,MLN_USD,A,2009,-204535.6,
10837,G-7,BOP,TOT,MLN_USD,A,2010,-237768.3,
10838,G-7,BOP,TOT,MLN_USD,A,2011,-269502.1,
10839,G-7,BOP,TOT,MLN_USD,A,2012,-301577.8,
10840,G-7,BOP,TOT,MLN_USD,A,2013,-239028.8,
10841,G-7,BOP,TOT,MLN_USD,A,2014,-221540,
10842,G-7,BOP,TOT,MLN_USD,A,2015,-163548.4,
10843,G-7,BOP,TOT,MLN_USD,A,2016,-92052.07,
10844,G-7,BOP,TOT,MLN_USD,A,2017,-45622.37,
10845,G-7,BOP,TOT,MLN_USD,A,2018,-143120.7,
10926,G-7,BOP,TOT,MLN_USD,Q,2019,-77637.31,
11405,EA19,BOP,TOT,MLN_USD,A,1999,-38511,B
11406,EA19,BOP,TOT,MLN_USD,A,2000,-96080.89,
11407,EA19,BOP,TOT,MLN_USD,A,2001,-25621.71,
11408,EA19,BOP,TOT,MLN_USD,A,2002,44097.2,
11409,EA19,BOP,TOT,MLN_USD,A,2003,21592.63,
11410,EA19,BOP,TOT,MLN_USD,A,2004,68020.35,
11411,EA19,BOP,TOT,MLN_USD,A,2005,6712.49,
11412,EA19,BOP,TOT,MLN_USD,A,2006,-18152.44,
11413,EA19,BOP,TOT,MLN_USD,A,2007,5631.872,
11414,EA19,BOP,TOT,MLN_USD,A,2008,-265963,
11415,EA19,BOP,TOT,MLN_USD,A,2009,-63877.43,
11416,EA19,BOP,TOT,MLN_USD,A,2010,-50665.95,
11417,EA19,BOP,TOT,MLN_USD,A,2011,-60383.05,
11418,EA19,BOP,TOT,MLN_USD,A,2012,118411.6,
11419,EA19,BOP,TOT,MLN_USD,A,2013,276585.2,
11420,EA19,BOP,TOT,MLN_USD,A,2014,316479.4,
11421,EA19,BOP,TOT,MLN_USD,A,2015,308172.9,
11422,EA19,BOP,TOT,MLN_USD,A,2016,386855.2,
11423,EA19,BOP,TOT,MLN_USD,A,2017,393993,
11424,EA19,BOP,TOT,MLN_USD,A,2018,423862.4,
11525,EA19,BOP,TOT,MLN_USD,Q,2019,108080.2,
11609,COL,BOP,TOT,MLN_USD,A,2000,832.5429,
11610,COL,BOP,TOT,MLN_USD,A,2001,-1037.702,
11611,COL,BOP,TOT,MLN_USD,A,2002,-1302.456,
11612,COL,BOP,TOT,MLN_USD,A,2003,-945.9769,
11613,COL,BOP,TOT,MLN_USD,A,2004,-782.0036,
11614,COL,BOP,TOT,MLN_USD,A,2005,-1890.853,
11615,COL,BOP,TOT,MLN_USD,A,2006,-2909.244,
11616,COL,BOP,TOT,MLN_USD,A,2007,-6016.656,
11617,COL,BOP,TOT,MLN_USD,A,2008,-6460.65,
11618,COL,BOP,TOT,MLN_USD,A,2009,-4649.206,
11619,COL,BOP,TOT,MLN_USD,A,2010,-8732.385,
11620,COL,BOP,TOT,MLN_USD,A,2011,-9802.928,
11621,COL,BOP,TOT,MLN_USD,A,2012,-11362.4,
11622,COL,BOP,TOT,MLN_USD,A,2013,-12501.06,
11623,COL,BOP,TOT,MLN_USD,A,2014,-19763.76,
11624,COL,BOP,TOT,MLN_USD,A,2015,-18564.2,
11625,COL,BOP,TOT,MLN_USD,A,2016,-12036.18,
11626,COL,BOP,TOT,MLN_USD,A,2017,-10240.87,
11627,COL,BOP,TOT,MLN_USD,A,2018,-13004.59,
11642,LVA,BOP,TOT,MLN_USD,A,2000,-329.0954,
11643,LVA,BOP,TOT,MLN_USD,A,2001,-569.705,
11644,LVA,BOP,TOT,MLN_USD,A,2002,-585.4884,
11645,LVA,BOP,TOT,MLN_USD,A,2003,-897.7592,
11646,LVA,BOP,TOT,MLN_USD,A,2004,-1758.853,
11647,LVA,BOP,TOT,MLN_USD,A,2005,-1989.995,
11648,LVA,BOP,TOT,MLN_USD,A,2006,-4428.201,
11649,LVA,BOP,TOT,MLN_USD,A,2007,-6461.853,
11650,LVA,BOP,TOT,MLN_USD,A,2008,-4411.375,
11651,LVA,BOP,TOT,MLN_USD,A,2009,2154.774,
11652,LVA,BOP,TOT,MLN_USD,A,2010,655.8047,
11653,LVA,BOP,TOT,MLN_USD,A,2011,-757.1606,
11654,LVA,BOP,TOT,MLN_USD,A,2012,-924.0065,
11655,LVA,BOP,TOT,MLN_USD,A,2013,-837.6961,
11656,LVA,BOP,TOT,MLN_USD,A,2014,-566.5421,
11657,LVA,BOP,TOT,MLN_USD,A,2015,-119.8068,
11658,LVA,BOP,TOT,MLN_USD,A,2016,432.3875,
11659,LVA,BOP,TOT,MLN_USD,A,2017,269.415,
11660,LVA,BOP,TOT,MLN_USD,A,2018,-194.7306,
11756,COL,BOP,TOT,MLN_USD,Q,2019,-3483.194,
11894,LVA,BOP,TOT,MLN_USD,Q,2019,280.4358,
12232,ARG,BOP,TOT,MLN_USD,A,2006,6498.803,
12233,ARG,BOP,TOT,MLN_USD,A,2007,6048.538,
12234,ARG,BOP,TOT,MLN_USD,A,2008,5421.207,
12235,ARG,BOP,TOT,MLN_USD,A,2009,7254.116,
12236,ARG,BOP,TOT,MLN_USD,A,2010,-1622.996,
12237,ARG,BOP,TOT,MLN_USD,A,2011,-5340.181,
12238,ARG,BOP,TOT,MLN_USD,A,2012,-2138.04,
12239,ARG,BOP,TOT,MLN_USD,A,2013,-13124.37,
12240,ARG,BOP,TOT,MLN_USD,A,2014,-9179.026,
12241,ARG,BOP,TOT,MLN_USD,A,2015,-17621.98,
12242,ARG,BOP,TOT,MLN_USD,A,2016,-15104.79,
12243,ARG,BOP,TOT,MLN_USD,A,2017,-31597.87,
12244,ARG,BOP,TOT,MLN_USD,A,2018,-27478.77,
12258,CRI,BOP,TOT,MLN_USD,A,1999,-804.66,
12259,CRI,BOP,TOT,MLN_USD,A,2000,-684.43,
